date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,ask,bid,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00179000,02/21/2020,179.000,P,A,28.050,27.640,27.845,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00180000,02/21/2020,180.000,C,A,0.090,0.050,0.070,0.000,0,12,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00180000,02/21/2020,180.000,P,A,29.040,28.630,28.835,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00181000,02/21/2020,181.000,C,A,0.080,0.050,0.065,0.000,0,10,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00181000,02/21/2020,181.000,P,A,30.030,29.620,29.825,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00182000,02/21/2020,182.000,C,A,0.080,0.040,0.060,0.000,0,10,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00182000,02/21/2020,182.000,P,A,31.020,30.610,30.815,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00183000,02/21/2020,183.000,C,A,0.070,0.030,0.050,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00183000,02/21/2020,183.000,P,A,32.020,31.610,31.815,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00184000,02/21/2020,184.000,C,A,0.060,0.030,0.045,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00184000,02/21/2020,184.000,P,A,33.010,32.600,32.805,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00185000,02/21/2020,185.000,C,A,0.060,0.030,0.045,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00185000,02/21/2020,185.000,P,A,34.010,33.590,33.800,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00186000,02/21/2020,186.000,C,A,0.060,0.020,0.040,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00186000,02/21/2020,186.000,P,A,35.000,34.590,34.795,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00187000,02/21/2020,187.000,C,A,0.050,0.020,0.035,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00187000,02/21/2020,187.000,P,A,36.000,35.580,35.790,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00188000,02/21/2020,188.000,C,A,0.050,0.020,0.035,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00188000,02/21/2020,188.000,P,A,36.990,36.580,36.785,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00189000,02/21/2020,189.000,C,A,0.050,0.010,0.030,0.000,0,53,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00189000,02/21/2020,189.000,P,A,37.990,37.570,37.780,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00190000,02/21/2020,190.000,C,A,0.050,0.010,0.030,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00190000,02/21/2020,190.000,P,A,38.980,38.570,38.775,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00191000,02/21/2020,191.000,C,A,0.040,0.010,0.025,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00191000,02/21/2020,191.000,P,A,39.980,39.560,39.770,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00192000,02/21/2020,192.000,C,A,0.040,0.010,0.025,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00192000,02/21/2020,192.000,P,A,40.970,40.560,40.765,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00193000,02/21/2020,193.000,C,A,0.040,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00193000,02/21/2020,193.000,P,A,41.970,41.550,41.760,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00194000,02/21/2020,194.000,C,A,0.040,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00194000,02/21/2020,194.000,P,A,42.960,42.550,42.755,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00195000,02/21/2020,195.000,C,A,0.040,0.000,0.000,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00195000,02/21/2020,195.000,P,A,43.960,43.550,43.755,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00196000,02/21/2020,196.000,C,A,0.040,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00196000,02/21/2020,196.000,P,A,44.960,44.540,44.750,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00197000,02/21/2020,197.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00197000,02/21/2020,197.000,P,A,45.950,45.540,45.745,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00198000,02/21/2020,198.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00198000,02/21/2020,198.000,P,A,46.950,46.530,46.740,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00199000,02/21/2020,199.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00199000,02/21/2020,199.000,P,A,47.940,47.530,47.735,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00200000,02/21/2020,200.000,C,A,0.030,0.000,0.000,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00200000,02/21/2020,200.000,P,A,48.940,48.530,48.735,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00201000,02/21/2020,201.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00201000,02/21/2020,201.000,P,A,49.940,49.520,49.730,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00202000,02/21/2020,202.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00202000,02/21/2020,202.000,P,A,50.930,50.520,50.725,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00203000,02/21/2020,203.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00203000,02/21/2020,203.000,P,A,51.930,51.510,51.720,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00204000,02/21/2020,204.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00204000,02/21/2020,204.000,P,A,52.920,52.510,52.715,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00205000,02/21/2020,205.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00205000,02/21/2020,205.000,P,A,53.920,53.510,53.715,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00206000,02/21/2020,206.000,C,A,0.030,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00206000,02/21/2020,206.000,P,A,54.920,54.500,54.710,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00207000,02/21/2020,207.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00207000,02/21/2020,207.000,P,A,55.910,55.500,55.705,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00208000,02/21/2020,208.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00208000,02/21/2020,208.000,P,A,56.910,56.490,56.700,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00209000,02/21/2020,209.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00209000,02/21/2020,209.000,P,A,57.900,57.490,57.695,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00210000,02/21/2020,210.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00210000,02/21/2020,210.000,P,A,58.900,58.490,58.695,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00211000,02/21/2020,211.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00211000,02/21/2020,211.000,P,A,59.900,59.480,59.690,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00212000,02/21/2020,212.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00212000,02/21/2020,212.000,P,A,60.890,60.480,60.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00213000,02/21/2020,213.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00213000,02/21/2020,213.000,P,A,61.890,61.480,61.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00214000,02/21/2020,214.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00214000,02/21/2020,214.000,P,A,62.890,62.480,62.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00215000,02/21/2020,215.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00215000,02/21/2020,215.000,P,A,63.890,63.480,63.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00216000,02/21/2020,216.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00216000,02/21/2020,216.000,P,A,64.890,64.480,64.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00217000,02/21/2020,217.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00217000,02/21/2020,217.000,P,A,65.890,65.480,65.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00218000,02/21/2020,218.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00218000,02/21/2020,218.000,P,A,66.890,66.480,66.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00219000,02/21/2020,219.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00219000,02/21/2020,219.000,P,A,67.890,67.480,67.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00220000,02/21/2020,220.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00220000,02/21/2020,220.000,P,A,68.890,68.480,68.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00221000,02/21/2020,221.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00221000,02/21/2020,221.000,P,A,69.890,69.480,69.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00222000,02/21/2020,222.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00222000,02/21/2020,222.000,P,A,70.890,70.480,70.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00223000,02/21/2020,223.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00223000,02/21/2020,223.000,P,A,71.890,71.480,71.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00224000,02/21/2020,224.000,C,A,0.020,0.000,0.000,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00224000,02/21/2020,224.000,P,A,72.890,72.480,72.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00225000,02/21/2020,225.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00225000,02/21/2020,225.000,P,A,73.890,73.480,73.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00226000,02/21/2020,226.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00226000,02/21/2020,226.000,P,A,74.890,74.480,74.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00227000,02/21/2020,227.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00227000,02/21/2020,227.000,P,A,75.890,75.480,75.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00228000,02/21/2020,228.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00228000,02/21/2020,228.000,P,A,76.890,76.480,76.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00229000,02/21/2020,229.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00229000,02/21/2020,229.000,P,A,77.890,77.480,77.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00230000,02/21/2020,230.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00230000,02/21/2020,230.000,P,A,78.890,78.480,78.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00231000,02/21/2020,231.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00231000,02/21/2020,231.000,P,A,79.890,79.480,79.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00232000,02/21/2020,232.000,C,A,0.020,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00232000,02/21/2020,232.000,P,A,80.890,80.480,80.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00074000,03/20/2020,74.000,C,A,77.790,77.210,77.500,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00074000,03/20/2020,74.000,P,A,0.050,0.010,0.030,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00075000,03/20/2020,75.000,C,A,76.790,76.220,76.505,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00075000,03/20/2020,75.000,P,A,0.060,0.020,0.040,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00080000,03/20/2020,80.000,C,A,71.810,71.240,71.525,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00080000,03/20/2020,80.000,P,A,0.060,0.030,0.045,0.000,0,872,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00085000,03/20/2020,85.000,C,A,66.840,66.280,66.560,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00085000,03/20/2020,85.000,P,A,0.080,0.040,0.060,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00090000,03/20/2020,90.000,C,A,61.880,61.300,61.590,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00090000,03/20/2020,90.000,P,A,0.110,0.070,0.090,0.000,0,413,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00095000,03/20/2020,95.000,C,A,56.920,56.340,56.630,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00095000,03/20/2020,95.000,P,A,0.140,0.100,0.120,0.000,0,8,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00100000,03/20/2020,100.000,C,A,51.980,51.400,51.690,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00100000,03/20/2020,100.000,P,A,0.210,0.170,0.190,0.000,4,196,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00105000,03/20/2020,105.000,C,A,47.050,46.490,46.770,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00105000,03/20/2020,105.000,P,A,0.300,0.250,0.275,0.000,1,4527,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00110000,03/20/2020,110.000,C,A,42.170,41.630,41.900,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00110000,03/20/2020,110.000,P,A,0.430,0.370,0.400,0.000,0,2165,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00115000,03/20/2020,115.000,C,A,37.350,36.820,37.085,0.000,0,41,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00115000,03/20/2020,115.000,P,A,0.620,0.560,0.590,0.000,2000,5116,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00120000,03/20/2020,120.000,C,A,32.620,32.120,32.370,0.000,0,25,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00120000,03/20/2020,120.000,P,A,0.890,0.840,0.865,0.000,4,30790,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00125000,03/20/2020,125.000,C,A,28.010,27.560,27.785,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00125000,03/20/2020,125.000,P,A,1.280,1.220,1.250,0.000,10,160,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00130000,03/20/2020,130.000,C,A,23.530,23.150,23.340,0.000,0,21,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00130000,03/20/2020,130.000,P,A,1.810,1.750,1.780,0.000,0,25320,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00135000,03/20/2020,135.000,C,A,19.280,18.930,19.105,0.000,0,147,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00135000,03/20/2020,135.000,P,A,2.530,2.460,2.495,0.000,2000,7650,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00136000,03/20/2020,136.000,C,A,18.420,18.130,18.275,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00136000,03/20/2020,136.000,P,A,2.700,2.640,2.670,0.000,0,2180,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00137000,03/20/2020,137.000,C,A,17.610,17.320,17.465,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00137000,03/20/2020,137.000,P,A,2.880,2.820,2.850,0.000,0,80,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00138000,03/20/2020,138.000,C,A,16.800,16.520,16.660,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00138000,03/20/2020,138.000,P,A,3.060,3.000,3.030,0.000,0,2167,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00139000,03/20/2020,139.000,C,A,15.970,15.730,15.850,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00139000,03/20/2020,139.000,P,A,3.270,3.200,3.235,0.000,2,53,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00140000,03/20/2020,140.000,C,A,15.210,14.950,15.080,0.000,4,278,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00140000,03/20/2020,140.000,P,A,3.480,3.410,3.445,0.000,2,8232,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00141000,03/20/2020,141.000,C,A,14.440,14.180,14.310,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00141000,03/20/2020,141.000,P,A,3.710,3.640,3.675,0.000,0,129,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00142000,03/20/2020,142.000,C,A,13.670,13.430,13.550,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00142000,03/20/2020,142.000,P,A,3.950,3.870,3.910,0.000,0,130,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00143000,03/20/2020,143.000,C,A,12.920,12.700,12.810,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00143000,03/20/2020,143.000,P,A,4.190,4.120,4.155,0.000,0,275,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00144000,03/20/2020,144.000,C,A,12.180,11.960,12.070,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00144000,03/20/2020,144.000,P,A,4.460,4.390,4.425,0.000,0,486,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00145000,03/20/2020,145.000,C,A,11.460,11.250,11.355,0.000,0,30,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00145000,03/20/2020,145.000,P,A,4.750,4.660,4.705,0.000,0,7267,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00146000,03/20/2020,146.000,C,A,10.760,10.560,10.660,0.000,0,33,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00146000,03/20/2020,146.000,P,A,5.040,4.950,4.995,0.000,3,191,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00147000,03/20/2020,147.000,C,A,10.070,9.920,9.995,0.000,0,678,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00147000,03/20/2020,147.000,P,A,5.330,5.260,5.295,0.000,0,2710,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320C00148000,03/20/2020,148.000,C,A,9.400,9.250,9.325,0.000,2,821,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200320P00148000,03/20/2020,148.000,P,A,5.660,5.590,5.625,0.000,10,2357,151.320
